30,2005,159,1630,13.01,.595,5.934,.924,11.95,-155.8
30,2005,159,1700,13.02,.595,5.934,.924,11.95,-155.9
30,2005,159,1730,13.02,.595,5.934,.921,11.95,-155.9
30,2005,159,1800,13.03,.595,5.934,.921,11.95,-156.1
30,2005,159,1830,13.05,.595,5.934,.921,11.95,-156.4
30,2005,159,1900,13.07,.595,5.935,.919,11.95,-156.7
30,2005,159,1930,13.04,.596,5.941,.918,11.97,-157
30,2005,159,2000,12.81,.596,5.947,.92,11.98,-157.4
30,2005,159,2030,12.75,.596,5.948,.918,11.98,-157.8
30,2005,159,2100,12.73,.596,5.948,.917,11.98,-158.1
30,2005,159,2130,12.72,.596,5.952,.918,11.99,-158.4
30,2005,159,2200,12.71,.597,5.959,.916,12,-158.6
30,2005,159,2230,12.7,.597,5.961,.918,12.01,-158.8
30,2005,159,2300,12.69,.597,5.961,.915,12.01,-159
30,2005,159,2330,12.69,.597,5.961,.918,12.01,-159.1
30,2005,159,2400,12.68,.597,5.961,.919,12.01,-159.2
24,2005,159,2400,12.87,13.44,812,12.59,547,.595,.598,925,.593,0,5.938,5.977,925,5.899,0,.936,.989,104,.891,2126,11.95,12.04,1354,11.86,7,-158.8,-155.2,1314,-162.2,601
30,2005,160,30,12.67,.597,5.961,.92,12.01,-159.3
30,2005,160,100,12.66,.597,5.961,.914,12.01,-159.4
30,2005,160,130,12.65,.597,5.962,.912,12.01,-159.5
30,2005,160,200,12.65,.597,5.96,.915,12.01,-159.7
30,2005,160,230,12.64,.596,5.952,.916,11.99,-159.8
30,2005,160,300,12.63,.595,5.936,.916,11.96,-159.9
30,2005,160,330,12.63,.595,5.936,.917,11.96,-160.1
30,2005,160,400,12.63,.595,5.936,.915,11.96,-160.2
30,2005,160,430,12.62,.595,5.936,.914,11.96,-160.4
30,2005,160,500,12.62,.595,5.936,.908,11.96,-160.5
30,2005,160,530,12.62,.595,5.936,.904,11.96,-160.6
30,2005,160,600,12.62,.596,5.941,.907,11.97,-160.7
30,2005,160,630,12.63,.596,5.948,.912,11.98,-160.7
30,2005,160,700,12.66,.596,5.949,.91,11.98,-160.7
30,2005,160,730,12.77,.596,5.949,.905,11.99,-160.7
30,2005,160,800,13.06,.596,5.941,.9,11.97,-160.4
30,2005,160,830,13.24,.598,5.969,.901,12.03,-159.6
30,2005,160,900,13.13,.597,5.962,.902,12.01,-158.3
30,2005,160,930,13.06,.596,5.95,.906,11.99,-157
30,2005,160,1000,13.01,.598,5.973,.9,12.04,-155.7
30,2005,160,1030,12.97,.598,5.974,.892,12.04,-154.9
30,2005,160,1100,12.95,.598,5.971,.89,12.04,-154.3
30,2005,160,1130,12.94,.597,5.963,.889,12.02,-154
30,2005,160,1200,12.94,.597,5.96,.888,12.01,-153.9
30,2005,160,1230,12.94,.597,5.961,.888,12.02,-154.1
30,2005,160,1300,12.96,.597,5.964,.887,12.02,-154.5
30,2005,160,1330,12.95,.597,5.966,.884,12.03,-154.4
30,2005,160,1400,12.95,.597,5.964,.885,12.02,-154.2
30,2005,160,1430,12.95,.597,5.963,.88,12.02,-154.5
30,2005,160,1500,12.96,.597,5.966,.879,12.03,-154.8
30,2005,160,1530,12.96,.598,5.971,.879,12.04,-154.8
30,2005,160,1600,12.96,.597,5.967,.88,12.03,-154.6
30,2005,160,1630,12.95,.597,5.964,.878,12.02,-154.3
30,2005,160,1700,12.94,.597,5.962,.878,12.02,-154.1
30,2005,160,1730,12.93,.597,5.963,.88,12.02,-153.9
30,2005,160,1800,12.94,.598,5.981,.876,12.06,-154
30,2005,160,1830,12.94,.6,5.999,.869,12.1,-154.4
30,2005,160,1900,12.96,.599,5.996,.869,12.09,-155
30,2005,160,1930,12.77,.598,5.973,.873,12.05,-155.8
30,2005,160,2000,12.81,.6,6.004,.871,12.11,-156.4
30,2005,160,2030,12.74,.601,6.014,.873,12.13,-156.7
30,2005,160,2100,12.71,.602,6.033,.877,12.17,-157.1
30,2005,160,2130,12.7,.604,6.065,.873,12.23,-157.5
30,2005,160,2200,12.69,.604,6.065,.874,12.24,-157.9
30,2005,160,2230,12.69,.604,6.066,.871,12.24,-158.2
30,2005,160,2300,12.68,.604,6.07,.873,12.25,-158.4
30,2005,160,2330,12.67,.605,6.077,.874,12.26,-158.6
30,2005,160,2400,12.67,.605,6.079,.878,12.26,-158.7
24,2005,160,2400,12.81,13.32,803,12.61,543,.598,.605,2359,.594,111,5.977,6.079,2359,5.922,111,.892,.94,1,.843,1945,12.05,12.27,2358,11.93,152,-157.2,-153.8,1729,-160.9,615
30,2005,161,30,12.66,.607,6.101,.88,12.31,-158.8
30,2005,161,100,12.65,.607,6.104,.879,12.31,-159
30,2005,161,130,12.65,.606,6.088,.878,12.28,-159.1
30,2005,161,200,12.64,.606,6.087,.877,12.28,-159.2
30,2005,161,230,12.64,.607,6.109,.88,12.32,-159.2
30,2005,161,300,12.63,.608,6.119,.878,12.34,-159.2
30,2005,161,330,12.63,.608,6.119,.877,12.34,-159.3
30,2005,161,400,12.63,.608,6.119,.873,12.35,-159.3
30,2005,161,430,12.63,.608,6.119,.872,12.35,-159.4
30,2005,161,500,12.62,.608,6.119,.87,12.35,-159.4
30,2005,161,530,12.62,.608,6.121,.87,12.35,-159.5
30,2005,161,600,12.62,.608,6.123,.873,12.35,-159.5
30,2005,161,630,12.62,.61,6.16,.872,12.43,-159.5
30,2005,161,700,12.67,.611,6.169,.871,12.45,-159.5
30,2005,161,730,12.73,.613,6.201,.87,12.52,-159.4
