Time,MB1_Hw_FlowMeter,MB1_Hw_FlowCalc,MB1_MillerHill_FlowPump1,MB1_MillerHill_FlowPump2,MB1_MillerHill_FlowPump3
07/27/2014 01:00:00,628,631,0,0,0
07/27/2014 01:30:00,622,625,0,0,0
07/27/2014 02:00:00,624,625,0,0,0
07/27/2014 02:30:00,635,637,0,0,0
07/27/2014 03:00:00,635,634,0,0,0
07/27/2014 03:30:00,634,636,0,0,0
07/27/2014 04:00:00,634,637,0,0,0
07/27/2014 04:30:00,630,632,0,0,0
07/27/2014 05:00:00,627,629,0,0,0
07/27/2014 05:30:00,625,626,0,0,0
07/27/2014 06:00:00,631,631,0,0,0
07/27/2014 06:30:00,628,630,0,0,0
07/27/2014 07:00:00,629,630,0,0,0
07/27/2014 07:30:00,632,631,0,0,0
07/27/2014 08:00:00,628,631,0,0,0
07/27/2014 08:30:00,631,631,0,0,0
07/27/2014 09:00:00,629,629,0,0,0
07/27/2014 09:30:00,625,629,0,0,0
07/27/2014 10:00:00,628,630,0,0,0
07/27/2014 10:30:00,627,630,0,0,0
07/27/2014 11:00:00,630,630,0,0,0
07/27/2014 11:30:00,630,631,0,0,0
07/27/2014 12:00:00,625,627,0,0,0
07/27/2014 12:30:00,623,626,0,0,0
07/27/2014 13:00:00,619,620,0,0,0
07/27/2014 13:30:00,626,627,0,0,0
07/27/2014 14:00:00,630,628,0,0,0
07/27/2014 14:30:00,629,628,0,0,0
07/27/2014 15:00:00,630,632,0,0,0
07/27/2014 15:30:00,623,625,0,0,0
07/27/2014 16:00:00,621,627,0,0,0
07/27/2014 16:30:00,629,627,0,0,0
07/27/2014 17:00:00,631,628,0,0,0
07/27/2014 17:30:00,622,624,0,0,0
07/27/2014 18:00:00,621,621,0,0,0
07/27/2014 18:30:00,626,624,0,0,0
07/27/2014 19:00:00,630,627,0,0,0
07/27/2014 19:30:00,626,626,0,0,0
07/27/2014 20:00:00,626,625,0,0,0
07/27/2014 20:30:00,624,622,0,0,0
07/27/2014 21:00:00,628,624,0,0,0
07/27/2014 21:30:00,626,626,0,0,0
07/27/2014 22:00:00,628,626,0,0,0
07/27/2014 22:30:00,628,628,0,0,0
07/27/2014 23:00:00,627,627,0,0,0
07/27/2014 23:30:00,628,629,0,0,0
07/28/2014 00:00:00,628,633,0,0,0
07/28/2014 00:30:00,627,626,0,0,0
07/28/2014 01:00:00,624,628,0,0,0
07/28/2014 01:30:00,625,628,0,0,0
07/28/2014 02:00:00,625,627,0,0,0
07/28/2014 02:30:00,628,627,0,0,0
07/28/2014 03:00:00,628,629,0,0,0
07/28/2014 03:30:00,626,628,0,0,0
07/28/2014 04:00:00,627,627,0,0,0
07/28/2014 04:30:00,622,628,0,0,0
07/28/2014 05:00:00,626,628,0,0,0
07/28/2014 05:30:00,620,621,0,0,0
07/28/2014 06:00:00,628,630,0,0,0
07/28/2014 06:30:00,626,630,0,0,0
07/28/2014 07:00:00,627,628,0,0,0
07/28/2014 07:30:00,635,634,0,0,0
07/28/2014 08:00:00,631,632,0,0,0
07/28/2014 08:30:00,629,630,0,0,0
07/28/2014 09:00:00,631,632,0,0,0
07/28/2014 09:30:00,630,632,0,0,0
07/28/2014 10:00:00,636,634,0,0,0
07/28/2014 10:30:00,635,634,0,0,0
07/28/2014 11:00:00,635,635,0,24.1093,0
07/28/2014 11:30:00,638,636,0,24.0564,0
07/28/2014 12:00:00,636,636,0,23.8578,0
07/28/2014 12:30:00,634,634,0,24.2012,0
07/28/2014 13:00:00,637,633,0,24.0662,0
07/28/2014 13:30:00,637,633,0,23.9422,0
07/28/2014 14:00:00,639,641,0,24.0442,0
07/28/2014 14:30:00,642,642,0,23.9486,0
07/28/2014 15:00:00,637,640,0,23.9738,0
07/28/2014 15:30:00,634,639,0,23.9966,0
07/28/2014 16:00:00,640,642,0,24.0481,0
07/28/2014 16:30:00,636,637,0,24.0445,0
07/28/2014 17:00:00,630,632,0,24.1773,0
07/28/2014 17:30:00,630,633,0,24.0464,0
07/28/2014 18:00:00,634,635,0,23.9991,0
07/28/2014 18:30:00,636,632,0,24.016,0
07/28/2014 19:00:00,639,641,0,24.1375,0
07/28/2014 19:30:00,636,641,0,23.9544,0
07/28/2014 20:00:00,632,637,0,24.0763,0
07/28/2014 20:30:00,633,634,0,24.1191,0
07/28/2014 21:00:00,640,643,0,24.0006,0
07/28/2014 21:30:00,642,645,0,24.1092,0
07/28/2014 22:00:00,643,644,0,24.1703,0
07/28/2014 22:30:00,639,640,0,23.9072,0
07/28/2014 23:00:00,635,640,0,23.9522,0
07/28/2014 23:30:00,631,633,0,23.9701,0
07/29/2014 00:00:00,634,638,0,24.0665,0
07/29/2014 00:30:00,634,636,0,24.1266,0
07/29/2014 01:00:00,631,635,0,24.0233,0
07/29/2014 01:30:00,634,636,0,23.9157,0
07/29/2014 02:00:00,636,638,0,23.925,0
07/29/2014 02:30:00,641,643,0,23.9013,0
07/29/2014 03:00:00,632,633,0,24.0359,0
07/29/2014 03:30:00,635,635,0,23.8779,0
07/29/2014 04:00:00,639,641,0,23.9853,0
07/29/2014 04:30:00,640,643,0,23.9853,0
07/29/2014 05:00:00,635,636,0,23.9853,0
07/29/2014 05:30:00,636,637,0,23.9853,0
07/29/2014 06:00:00,630,631,0,23.9853,0
07/29/2014 06:30:00,638,635,0,23.9853,0
07/29/2014 07:00:00,636,635,0,23.9853,0
07/29/2014 07:30:00,633,633,0,23.9853,0
07/29/2014 08:00:00,635,641,0,23.9853,0
07/29/2014 08:30:00,650,648,0,23.9853,0
07/29/2014 09:00:00,644,648,0,23.9853,0
07/29/2014 09:30:00,649,647,0,23.9853,0
07/29/2014 10:00:00,646,647,0,23.9853,0
07/29/2014 10:30:00,648,649,0,23.9853,0
07/29/2014 11:00:00,653,655,0,23.9853,0
07/29/2014 11:30:00,647,651,0,23.9853,0
07/29/2014 12:00:00,649,650,0,23.9853,0
07/29/2014 12:30:00,652,648,0,23.9853,0
07/29/2014 13:00:00,653,651,0,23.9853,0
07/29/2014 13:30:00,650,655,0,23.9853,0
07/29/2014 14:00:00,654,651,0,23.9853,0
07/29/2014 14:30:00,651,653,0,23.9853,0
07/29/2014 15:00:00,653,649,0,23.9853,0
07/29/2014 15:30:00,649,652,0,23.9853,0
07/29/2014 16:00:00,647,648,0,23.9853,0
07/29/2014 16:30:00,645,644,0,23.9853,0
07/29/2014 17:00:00,654,648,0,23.9853,0
07/29/2014 17:30:00,664,665,0,23.9853,0
07/29/2014 18:00:00,643,645,0,23.9853,0
07/29/2014 18:30:00,639,643,0,23.9853,0
07/29/2014 19:00:00,651,654,0,23.9853,0
07/29/2014 19:30:00,646,643,0,23.9853,0
07/29/2014 20:00:00,664,667,0,23.9853,0
07/29/2014 20:30:00,661,664,0,23.9853,0
07/29/2014 21:00:00,643,644,0,23.9853,0
07/29/2014 21:30:00,651,650,0,23.9853,0
07/29/2014 22:00:00,642,643,0,23.9853,0
07/29/2014 22:30:00,656,654,0,23.9853,0
07/29/2014 23:00:00,656,659,0,23.9853,0
07/29/2014 23:30:00,649,649,0,23.9853,0
07/30/2014 00:00:00,641,642,0,23.9853,0
07/30/2014 00:30:00,645,646,0,23.9853,0
07/30/2014 01:00:00,657,659,0,23.9853,0
07/30/2014 01:30:00,650,650,0,23.9853,0
07/30/2014 02:00:00,648,648,0,23.9853,0
07/30/2014 02:30:00,644,646,0,23.9853,0
07/30/2014 03:00:00,655,652,0,23.9853,0
07/30/2014 03:30:00,654,657,0,23.9853,0
07/30/2014 04:00:00,651,651,0,23.9853,0
07/30/2014 04:30:00,651,650,0,23.9853,0
07/30/2014 05:00:00,646,646,0,23.9853,0
07/30/2014 05:30:00,652,652,0,23.9853,0
07/30/2014 06:00:00,654,656,0,23.9853,0
07/30/2014 06:30:00,656,659,0,23.9853,0
07/30/2014 07:00:00,669,694,0,23.9853,0
07/30/2014 07:30:00,661,661,0,23.9853,0
07/30/2014 08:00:00,662,661,0,23.9853,0
07/30/2014 08:30:00,674,675,0,23.9853,0
07/30/2014 09:00:00,664,669,0,23.9853,0
07/30/2014 09:30:00,658,660,0,23.9853,0
07/30/2014 10:00:00,661,662,0,23.9853,0
07/30/2014 10:30:00,665,663,0,23.9853,0
07/30/2014 11:00:00,668,670,0,23.9853,0
07/30/2014 11:30:00,667,667,0,23.9853,0
07/30/2014 12:00:00,667,665,0,23.9853,0
07/30/2014 12:30:00,667,665,0,23.9853,0
07/30/2014 13:00:00,666,671,0,23.9853,0
07/30/2014 13:30:00,667,666,0,23.9853,0
07/30/2014 14:00:00,667,669,0,23.9853,0
07/30/2014 14:30:00,667,666,0,23.9853,0
07/30/2014 15:00:00,667,664,0,23.9853,0
07/30/2014 15:30:00,669,670,0,23.9853,0
07/30/2014 16:00:00,665,665,0,23.9853,0
07/30/2014 16:30:00,660,662,0,23.9853,0
07/30/2014 17:00:00,679,681,0,23.9853,0
07/30/2014 17:30:00,663,665,0,23.9853,0
07/30/2014 18:00:00,651,653,0,23.9853,0
07/30/2014 18:30:00,653,655,0,23.9853,0
07/30/2014 19:00:00,663,664,0,23.9853,0
07/30/2014 19:30:00,667,667,0,23.9853,0
07/30/2014 20:00:00,669,672,0,23.9853,0
07/30/2014 20:30:00,661,663,0,23.9853,0
07/30/2014 21:00:00,654,656,0,23.9853,0
07/30/2014 21:30:00,660,662,0,23.9853,0
07/30/2014 22:00:00,663,664,0,23.9853,0
07/30/2014 22:30:00,672,673,0,23.9853,0
07/30/2014 23:00:00,664,667,0,23.9853,0
07/30/2014 23:30:00,655,657,0,23.9853,0
07/31/2014 00:00:00,657,657,0,23.9853,0
07/31/2014 00:30:00,668,668,0,23.9853,0
07/31/2014 01:00:00,681,683,0,23.9853,0
07/31/2014 01:30:00,668,670,0,23.9853,0
07/31/2014 02:00:00,667,672,0,23.9853,0
07/31/2014 02:30:00,661,661,0,23.9853,0
07/31/2014 03:00:00,659,659,0,23.9853,0
07/31/2014 03:30:00,660,661,0,23.9853,0
07/31/2014 04:00:00,669,665,0,23.9853,0
07/31/2014 04:30:00,665,662,0,23.9853,0
07/31/2014 05:00:00,666,663,0,23.9853,0
07/31/2014 05:30:00,668,671,0,23.9853,0
07/31/2014 06:00:00,667,667,0,23.9853,0
07/31/2014 06:30:00,668,670,0,23.9853,0
07/31/2014 07:00:00,662,667,0,23.9853,0
07/31/2014 07:30:00,660,662,0,23.9853,0
07/31/2014 08:00:00,660,662,0,23.9853,0
07/31/2014 08:30:00,666,667,0,23.9853,0
07/31/2014 09:00:00,661,665,0,23.9853,0
07/31/2014 09:30:00,664,662,0,23.9853,0
07/31/2014 10:00:00,663,663,0,23.9853,0
07/31/2014 10:30:00,662,661,0,23.9853,0
07/31/2014 11:00:00,661,661,0,23.9853,0
07/31/2014 11:30:00,666,667,0,0,0
07/31/2014 12:00:00,663,663,0,0,0
07/31/2014 12:30:00,663,660,0,0,0
07/31/2014 13:00:00,664,660,0,0,0
07/31/2014 13:30:00,669,671,0,0,0
07/31/2014 14:00:00,665,664,0,0,0
07/31/2014 14:30:00,662,664,0,0,0
07/31/2014 15:00:00,666,670,0,0,0
07/31/2014 15:30:00,663,665,0,0,0
07/31/2014 16:00:00,667,669,0,0,0
07/31/2014 16:30:00,663,666,0,0,0
07/31/2014 17:00:00,654,657,0,0,0
07/31/2014 17:30:00,663,665,0,0,0
07/31/2014 18:00:00,662,664,0,0,0
07/31/2014 18:30:00,666,666,0,0,0
07/31/2014 19:00:00,663,665,0,0,0
07/31/2014 19:30:00,667,669,0,0,0
07/31/2014 20:00:00,666,663,0,0,0
07/31/2014 20:30:00,661,661,0,0,0
07/31/2014 21:00:00,661,670,0,0,0
07/31/2014 21:30:00,665,666,0,0,0
07/31/2014 22:00:00,660,661,0,0,0
07/31/2014 22:30:00,655,655,0,0,0
07/31/2014 23:00:00,664,668,0,0,0
07/31/2014 23:30:00,662,663,0,0,0
08/01/2014 00:00:00,662,661,0,0,0
08/01/2014 00:30:00,663,667,0,0,0
08/01/2014 01:00:00,664,664,0,0,0
08/01/2014 01:30:00,663,666,0,0,0
08/01/2014 02:00:00,665,664,0,0,0
08/01/2014 02:30:00,667,669,0,0,0
08/01/2014 03:00:00,665,665,0,0,0
08/01/2014 03:30:00,660,660,0,0,0
08/01/2014 04:00:00,660,661,0,0,0
08/01/2014 04:30:00,665,662,0,0,0
08/01/2014 05:00:00,664,662,0,0,0
08/01/2014 05:30:00,660,658,0,0,0
08/01/2014 06:00:00,663,663,0,0,0
08/01/2014 06:30:00,670,672,0,0,0
08/01/2014 07:00:00,666,668,0,0,0
08/01/2014 07:30:00,661,664,0,0,0
08/01/2014 08:00:00,660,660,0,0,0
08/01/2014 08:30:00,660,660,0,0,0
08/01/2014 09:00:00,662,661,0,0,0
08/01/2014 09:30:00,667,664,0,0,0
08/01/2014 10:00:00,661,663,0,0,0
08/01/2014 10:30:00,660,661,0,0,0
08/01/2014 11:00:00,661,663,0,0,0
08/01/2014 11:30:00,666,663,0,0,0
08/01/2014 12:00:00,667,666,0,0,0
08/01/2014 12:30:00,663,664,0,0,0
08/01/2014 13:00:00,662,660,0,0,0
08/01/2014 13:30:00,665,665,0,0,0
08/01/2014 14:00:00,665,662,0,0,0
08/01/2014 14:30:00,669,671,0,0,0
08/01/2014 15:00:00,662,664,0,0,0
08/01/2014 15:30:00,662,664,0,0,0
08/01/2014 16:00:00,664,668,0,0,0
08/01/2014 16:30:00,666,668,0,0,0
08/01/2014 17:00:00,657,659,0,0,0
08/01/2014 17:30:00,656,656,0,0,0
08/01/2014 18:00:00,659,660,0,0,0
08/01/2014 18:30:00,665,666,0,0,0
08/01/2014 19:00:00,667,669,0,0,0
08/01/2014 19:30:00,660,663,0,0,0
08/01/2014 20:00:00,657,658,0,0,0
08/01/2014 20:30:00,660,661,0,0,0
08/01/2014 21:00:00,666,666,0,0,0
08/01/2014 21:30:00,668,670,0,0,0
08/01/2014 22:00:00,662,666,0,0,0
08/01/2014 22:30:00,664,666,0,0,0
08/01/2014 23:00:00,665,668,0,0,0
08/01/2014 23:30:00,665,668,0,0,0
08/02/2014 00:00:00,658,661,0,0,0
08/02/2014 00:30:00,656,657,0,0,0
08/02/2014 01:00:00,661,662,0,0,0
08/02/2014 01:30:00,663,667,0,0,0
08/02/2014 02:00:00,666,665,0,0,0
08/02/2014 02:30:00,664,663,0,0,0
08/02/2014 03:00:00,662,662,0,0,0
08/02/2014 03:30:00,661,661,0,0,0
08/02/2014 04:00:00,660,664,0,0,0
08/02/2014 04:30:00,661,665,0,0,0
08/02/2014 05:00:00,665,667,0,0,0
08/02/2014 05:30:00,664,668,0,0,0
08/02/2014 06:00:00,661,668,0,0,0
08/02/2014 06:30:00,669,668,0,0,0
08/02/2014 07:00:00,683,684,0,0,0
08/02/2014 07:30:00,683,683,0,0,0
08/02/2014 08:00:00,682,682,0,0,0
08/02/2014 08:30:00,686,686,0,0,0
08/02/2014 09:00:00,683,684,0,0,0
08/02/2014 09:30:00,683,685,0,0,0
08/02/2014 10:00:00,693,695,0,0,0
08/02/2014 10:30:00,685,684,0,0,0
08/02/2014 11:00:00,690,693,0,0,0
08/02/2014 11:30:00,692,695,0,0,0
08/02/2014 12:00:00,692,693,0,0,0
08/02/2014 12:30:00,693,695,0,0,0
08/02/2014 13:00:00,689,691,0,0,0
08/02/2014 13:30:00,688,688,0,0,0
08/02/2014 14:00:00,690,693,0,0,0
08/02/2014 14:30:00,691,696,0,0,0
08/02/2014 15:00:00,690,696,0,0,0
08/02/2014 15:30:00,689,691,0,0,0
08/02/2014 16:00:00,686,687,0,0,0
08/02/2014 16:30:00,686,686,0,0,0
08/02/2014 17:00:00,693,695,0,0,0
08/02/2014 17:30:00,694,696,0,0,0
08/02/2014 18:00:00,690,693,0,0,0
08/02/2014 18:30:00,694,696,0,0,0
08/02/2014 19:00:00,687,689,0,0,0
08/02/2014 19:30:00,691,691,0,0,0
08/02/2014 20:00:00,691,690,0,0,0
08/02/2014 20:30:00,688,690,0,0,0
08/02/2014 21:00:00,689,687,0,0,0
08/02/2014 21:30:00,692,693,0,0,0
08/02/2014 22:00:00,695,695,0,0,0
08/02/2014 22:30:00,688,689,0,0,0
08/02/2014 23:00:00,686,688,0,0,0
08/02/2014 23:30:00,687,688,0,0,0
08/03/2014 00:00:00,689,690,0,0,0
08/03/2014 00:30:00,691,698,0,0,0
08/03/2014 01:00:00,691,691,0,0,0
08/03/2014 01:30:00,693,695,0,0,0
08/03/2014 02:00:00,688,692,0,0,0
08/03/2014 02:30:00,691,692,0,0,0
08/03/2014 03:00:00,689,692,0,0,0
08/03/2014 03:30:00,687,691,0,0,0
08/03/2014 04:00:00,687,690,0,0,0
08/03/2014 04:30:00,689,694,0,0,0
08/03/2014 05:00:00,688,687,0,0,0
08/03/2014 05:30:00,691,691,0,0,0
08/03/2014 06:00:00,690,690,0,0,0
08/03/2014 06:30:00,694,696,0,0,0
08/03/2014 07:00:00,690,691,0,0,0
08/03/2014 07:30:00,690,693,0,0,0
08/03/2014 08:00:00,685,686,0,0,0
08/03/2014 08:30:00,687,689,0,0,0
08/03/2014 09:00:00,693,695,18.7354,0,0
08/03/2014 09:30:00,687,687,18.6429,0,0
08/03/2014 10:00:00,683,685,18.5883,0,0
08/03/2014 10:30:00,692,691,18.6252,0,0
08/03/2014 11:00:00,694,697,18.6401,0,0
08/03/2014 11:30:00,693,691,18.7174,0,0
08/03/2014 12:00:00,693,689,15.6515,0,0
08/03/2014 12:30:00,687,689,15.5325,0,0
08/03/2014 13:00:00,685,686,15.8026,0,0
08/03/2014 13:30:00,687,687,15.7981,0,0
08/03/2014 14:00:00,686,690,15.9489,0,0
08/03/2014 14:30:00,685,685,16.013,0,0
08/03/2014 15:00:00,681,681,15.6787,0,0
08/03/2014 15:30:00,681,698,15.7676,0,0
08/03/2014 16:00:00,685,685,15.8796,0,0
08/03/2014 16:30:00,688,691,16.0993,0,0
08/03/2014 17:00:00,683,686,15.801,0,0
08/03/2014 17:30:00,679,681,16.1029,0,0
08/03/2014 18:00:00,683,683,15.8824,0,0
08/03/2014 18:30:00,688,690,16.07,0,0
08/03/2014 19:00:00,691,692,16.1399,0,0
08/03/2014 19:30:00,692,691,16.2012,0,0
08/03/2014 20:00:00,687,687,16.191,0,0
08/03/2014 20:30:00,680,681,16.3674,0,0
08/03/2014 21:00:00,683,683,16.2436,0,0
08/03/2014 21:30:00,687,688,16.3273,0,0
08/03/2014 22:00:00,683,683,16.2822,0,0
08/03/2014 22:30:00,683,684,16.136,0,0
08/03/2014 23:00:00,685,684,16.1806,0,0
08/03/2014 23:30:00,686,688,16.3164,0,0
08/04/2014 00:00:00,689,692,16.3475,0,0
08/04/2014 00:30:00,693,695,16.3036,0,0
08/04/2014 01:00:00,683,686,16.3076,0,0
08/04/2014 01:30:00,680,681,16.1226,0,0
08/04/2014 02:00:00,677,678,16.1738,0,0
08/04/2014 02:30:00,689,689,16.4326,0,0
08/04/2014 03:00:00,689,691,16.1955,0,0
08/04/2014 03:30:00,687,689,16.3098,0,0
08/04/2014 04:00:00,679,680,16.3391,0,0
08/04/2014 04:30:00,678,680,15.9905,0,0
08/04/2014 05:00:00,686,686,16.2256,0,0
08/04/2014 05:30:00,687,688,16.2155,0,0
08/04/2014 06:00:00,688,690,16.2396,0,0
08/04/2014 06:30:00,685,688,16.4046,0,0
08/04/2014 07:00:00,686,687,16.3905,0,0
08/04/2014 07:30:00,686,690,15.98,0,0
08/04/2014 08:00:00,685,687,16.2186,0,0
08/04/2014 08:30:00,687,690,16.128,0,0
08/04/2014 09:00:00,678,684,10.4283,0,0
08/04/2014 09:30:00,681,682,10.5668,0,0
08/04/2014 10:00:00,680,681,10.4459,0,0
08/04/2014 10:30:00,682,684,10.6382,0,0
08/04/2014 11:00:00,679,678,10.5779,0,0
08/04/2014 11:30:00,688,689,10.6095,0,0
08/04/2014 12:00:00,685,687,10.6414,0,0
08/04/2014 12:30:00,688,690,10.5996,0,0
08/04/2014 13:00:00,685,687,10.4344,0,0
08/04/2014 13:30:00,682,684,10.5445,0,0
08/04/2014 14:00:00,687,688,10.5424,0,0
08/04/2014 14:30:00,687,686,10.5626,0,0
08/04/2014 15:00:00,684,686,10.7117,0,0
08/04/2014 15:30:00,683,685,10.7226,0,0
08/04/2014 16:00:00,689,690,10.7517,0,0
08/04/2014 16:30:00,687,686,10.6562,0,0
08/04/2014 17:00:00,684,686,10.5972,0,0
08/04/2014 17:30:00,689,682,10.5607,0,0
08/04/2014 18:00:00,697,699,10.6437,0,0
08/04/2014 18:30:00,689,692,10.6217,0,0
08/04/2014 19:00:00,687,687,10.9014,0,0
08/04/2014 19:30:00,683,685,10.5857,0,0
08/04/2014 20:00:00,670,671,10.4979,0,0
08/04/2014 20:30:00,678,678,10.3052,0,0
08/04/2014 21:00:00,679,679,10.3623,0,0
08/04/2014 21:30:00,710,712,10.6732,0,0
08/04/2014 22:00:00,685,688,11.0488,0,0
08/04/2014 22:30:00,678,683,10.987,0,0
08/04/2014 23:00:00,679,681,10.9024,0,0
08/04/2014 23:30:00,688,687,10.6875,0,0
08/05/2014 00:00:00,691,694,10.6598,0,0
08/05/2014 00:30:00,661,662,10.8212,0,0
08/05/2014 01:00:00,682,682,10.7881,0,0
08/05/2014 01:30:00,689,690,11.1253,0,0
08/05/2014 02:00:00,704,706,11.1267,0,0
08/05/2014 02:30:00,680,683,10.9376,0,0
08/05/2014 03:00:00,678,680,11.0672,0,0
08/05/2014 03:30:00,680,679,11.123,0,0
08/05/2014 04:00:00,690,690,11.0118,0,0
08/05/2014 04:30:00,692,694,10.9515,0,0
08/05/2014 05:00:00,683,688,11.0969,0,0
08/05/2014 05:30:00,688,688,11.1019,0,0
08/05/2014 06:00:00,683,688,10.8629,0,0
08/05/2014 06:30:00,681,683,11.2963,0,0
08/05/2014 07:00:00,686,688,11.0927,0,0
08/05/2014 07:30:00,668,669,11.0541,0,0
08/05/2014 08:00:00,673,673,11.0419,0,0
08/05/2014 08:30:00,670,670,10.9532,0,0
08/05/2014 09:30:00,666,671,10.9887,0,0
08/05/2014 10:00:00,669,673,10.8756,0,0
08/05/2014 10:30:00,673,676,10.7261,0,0
08/05/2014 11:00:00,666,667,10.5584,0,0
08/05/2014 11:30:00,672,673,10.6066,0,0
08/05/2014 12:00:00,671,672,10.7859,0,0
08/05/2014 12:30:00,673,673,10.5083,0,0
08/05/2014 13:00:00,668,670,10.7103,0,0
08/05/2014 13:30:00,671,671,10.6813,0,0
08/05/2014 14:00:00,672,672,10.5498,0,0
08/05/2014 14:30:00,674,672,10.6389,0,0
08/05/2014 15:00:00,671,674,10.4343,0,0
08/05/2014 15:30:00,666,670,10.5013,0,0
08/05/2014 16:00:00,667,668,10.4307,0,0
08/05/2014 16:30:00,668,669,10.7583,0,0
08/05/2014 17:00:00,674,676,10.5775,0,0
08/05/2014 17:30:00,675,677,10.4957,0,0
08/05/2014 18:00:00,677,677,10.4323,0,0
08/05/2014 18:30:00,664,667,10.6614,0,0
08/05/2014 19:00:00,663,661,10.4689,0,0
08/05/2014 19:30:00,647,647,10.5885,0,0
08/05/2014 20:00:00,642,644,10.9116,0,0
08/05/2014 20:30:00,632,634,10.6343,0,0
08/05/2014 21:00:00,637,636,10.6053,0,0
08/05/2014 21:30:00,632,633,10.3366,0,0
08/05/2014 22:00:00,637,637,10.6718,0,0
08/05/2014 22:30:00,652,655,10.4992,0,0
08/05/2014 23:00:00,647,650,10.6723,0,0
08/05/2014 23:30:00,639,639,10.5371,0,0
08/06/2014 00:00:00,627,631,10.5012,0,0
08/06/2014 00:30:00,638,640,10.547,0,0
08/06/2014 01:00:00,649,650,10.6508,0,0
08/06/2014 01:30:00,641,641,10.8172,0,0
08/06/2014 02:00:00,639,640,10.9489,0,0
08/06/2014 02:30:00,638,639,10.7075,0,0
08/06/2014 03:00:00,643,642,10.6934,0,0
08/06/2014 03:30:00,643,641,10.8522,0,0
08/06/2014 04:00:00,641,640,10.8778,0,0
08/06/2014 04:30:00,634,635,10.8355,0,0
08/06/2014 05:00:00,638,639,10.8884,0,0
08/06/2014 05:30:00,642,643,10.8434,0,0
08/06/2014 06:00:00,559,569,10.8019,0,0
08/06/2014 06:30:00,496,501,10.8643,0,0
08/06/2014 07:00:00,504,502,10.9004,0,0
08/06/2014 07:30:00,506,506,10.953,0,0
08/06/2014 08:00:00,506,506,0,0,0
08/06/2014 08:30:00,591,594,0,0,0
08/06/2014 09:00:00,662,662,0,0,0
08/06/2014 09:30:00,665,671,0,0,0
08/06/2014 10:00:00,665,608,0,0,0
08/06/2014 10:30:00,449,457,0,0,0
08/06/2014 11:00:00,512,514,0,0,0
08/06/2014 11:30:00,509,513,0,0,0
08/06/2014 12:00:00,505,510,0,0,0
08/06/2014 12:30:00,503,510,0,0,0
08/06/2014 13:00:00,500,508,0,0,0
08/06/2014 13:30:00,503,504,0,0,0
08/06/2014 14:00:00,502,505,0,0,0
08/06/2014 14:30:00,504,507,0,0,0
08/06/2014 15:00:00,506,507,0,0,0
08/06/2014 15:30:00,504,506,0,0,0
08/06/2014 16:00:00,504,506,0,0,0
08/06/2014 16:30:00,506,506,0,0,0
08/06/2014 17:00:00,506,505,0,0,0
08/06/2014 17:30:00,505,504,0,0,0
08/06/2014 18:00:00,506,505,0,0,0
08/06/2014 18:30:00,506,511,0,0,0
08/06/2014 19:00:00,505,506,0,0,0
08/06/2014 19:30:00,506,508,0,0,0
08/06/2014 20:00:00,507,505,0,0,0
08/06/2014 20:30:00,503,508,0,0,0
08/06/2014 21:00:00,504,505,0,0,0
08/06/2014 21:30:00,504,506,0,0,0
08/06/2014 22:00:00,506,506,0,0,0
08/06/2014 22:30:00,506,509,0,0,0
08/06/2014 23:00:00,506,508,0,0,0
08/06/2014 23:30:00,505,505,0,0,0
08/07/2014 00:00:00,503,506,0,0,0
08/07/2014 00:30:00,503,505,0,0,0
08/07/2014 01:00:00,503,507,0,0,0
08/07/2014 01:30:00,504,504,0,0,0
08/07/2014 02:00:00,505,505,0,0,0
08/07/2014 02:30:00,508,507,0,0,0
08/07/2014 03:00:00,507,508,0,0,0
08/07/2014 03:30:00,506,508,0,0,0
08/07/2014 04:00:00,507,508,0,0,0
08/07/2014 04:30:00,508,507,0,0,0
08/07/2014 05:00:00,506,508,0,0,0
08/07/2014 05:30:00,504,507,0,0,0
08/07/2014 06:00:00,508,507,0,0,0
08/07/2014 06:30:00,506,507,0,0,0
08/07/2014 07:00:00,482,489,0,0,0
08/07/2014 07:30:00,439,442,0,0,0
08/07/2014 08:00:00,440,441,0,0,0
08/07/2014 08:30:00,454,456,0,0,0
08/07/2014 09:00:00,451,452,0,0,0
08/07/2014 09:30:00,446,449,0,0,0
08/07/2014 10:00:00,454,450,0,0,0
08/07/2014 10:30:00,452,450,0,0,0
08/07/2014 11:00:00,446,448,0,0,0
08/07/2014 11:30:00,449,451,0,0,0
08/07/2014 12:00:00,451,452,0,0,0
08/07/2014 12:30:00,447,449,0,0,0
08/07/2014 13:00:00,451,450,0,0,0
08/07/2014 13:30:00,451,448,0,0,0
08/07/2014 14:00:00,451,450,0,0,0
08/07/2014 14:30:00,452,448,0,0,0
08/07/2014 15:00:00,451,454,0,0,0
08/07/2014 15:30:00,452,455,0,0,0
08/07/2014 16:00:00,449,455,0,0,0
08/07/2014 16:30:00,451,453,0,0,0
08/07/2014 17:00:00,458,461,0,0,0
08/07/2014 17:30:00,454,457,0,0,0
08/07/2014 18:00:00,453,456,0,0,0
08/07/2014 18:30:00,441,443,0,0,0
08/07/2014 19:00:00,453,449,0,0,0
08/07/2014 19:30:00,449,452,0,0,0
08/07/2014 20:00:00,450,455,0,0,0
08/07/2014 20:30:00,452,452,0,0,0
08/07/2014 21:00:00,451,451,0,0,0
